year,month,carrier,carrier_name,airport,airport_name,arr_flights,arr_del15,carrier_ct,weather_ct,nas_ct,security_ct,late_aircraft_ct,arr_cancelled,arr_diverted,arr_delay,carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay,region,pop
2018,12,F9,Frontier Airlines,LAX,"Los Angeles, CA: Los Angeles International",55,8,2.54,0,4.65,0,0.8,1,0,361,200,0,139,0,22,South West,3898747
2018,12,F9,Frontier Airlines,LGA,"New York, NY: LaGuardia",93,24,5.86,0,12.64,0,5.5,1,1,1830,455,0,913,0,462,North East,8804190
2018,12,F9,Frontier Airlines,MCO,"Orlando, FL: Orlando International",1138,327,80.7,0.61,107.75,0,137.94,13,0,22109,6608,71,4561,0,10869,South East,307573
2018,12,F9,Frontier Airlines,MIA,"Miami, FL: Miami International",143,31,8.46,0,13.54,0,9,1,0,2545,1322,0,694,0,529,South East,442241
2018,12,F9,Frontier Airlines,MSP,"Minneapolis, MN: Minneapolis-St Paul International",108,31,10.21,1.44,12.12,0,7.23,0,0,1498,386,31,480,0,601,North Cent,429954
2018,12,F9,Frontier Airlines,ORD,"Chicago, IL: Chicago O'Hare International",253,46,17.18,0,13.52,0,15.3,1,0,2663,1097,0,499,0,1067,North Cent,2746388
2018,12,F9,Frontier Airlines,PHL,"Philadelphia, PA: Philadelphia International",358,112,29.03,0,34.16,0,48.81,3,0,8060,1745,0,1984,0,4331,North East,1603797
2018,12,F9,Frontier Airlines,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",257,52,19.43,0,17.57,0,15,1,0,3753,1067,0,847,0,1839,South West,1608139
2018,12,F9,Frontier Airlines,SAN,"San Diego, CA: San Diego International",153,59,12.44,0,32.76,0,13.8,0,0,2949,595,0,1088,0,1266,South West,1386932
2018,12,F9,Frontier Airlines,SEA,"Seattle, WA: Seattle/Tacoma International",34,11,7.07,0,2.95,0,0.98,0,0,718,502,0,131,0,85,North West,737015
2018,12,F9,Frontier Airlines,SFO,"San Francisco, CA: San Francisco International",81,33,7.51,0,15.05,0,10.44,1,0,1904,532,0,798,0,574,South West,873965
2018,12,F9,Frontier Airlines,SLC,"Salt Lake City, UT: Salt Lake City International",112,24,9.36,0,6.79,0,7.86,1,0,1213,431,0,184,0,598,North West,199723
2018,12,F9,Frontier Airlines,TPA,"Tampa, FL: Tampa International",374,104,26.08,0.29,48.4,0,29.23,5,0,6242,1288,10,1852,0,3092,South East,384959
2018,12,G4,Allegiant Air,AUS,"Austin, TX: Austin - Bergstrom International",60,13,1.64,0.9,5.92,0,4.54,0,0,544,40,56,165,0,283,South Cent,961855
2018,12,G4,Allegiant Air,BNA,"Nashville, TN: Nashville International",27,4,0.78,0,2.69,0,0.53,1,0,154,63,0,74,0,17,South East,689447
2018,12,G4,Allegiant Air,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",28,7,0.97,0,0.05,0,5.98,2,0,272,21,0,1,0,250,North East,585708
2018,12,G4,Allegiant Air,DEN,"Denver, CO: Denver International",9,2,0,0,0.23,0,1.77,0,0,46,0,0,5,0,41,North West,715522
2018,12,G4,Allegiant Air,EWR,"Newark, NJ: Newark Liberty International",51,5,0,0.29,4.71,0,0,1,0,257,0,23,234,0,0,North East,311549
2018,12,G4,Allegiant Air,FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",262,84,15.3,2.42,33.43,1.12,31.74,3,1,5312,1609,160,1390,35,2118,South East,182760
2018,12,G4,Allegiant Air,LAS,"Las Vegas, NV: Harry Reid International",784,161,33.32,3.03,60.15,0,64.5,2,0,12637,4957,243,2383,0,5054,South West,641903
2018,12,G4,Allegiant Air,LAX,"Los Angeles, CA: Los Angeles International",123,29,6.58,1.27,11.61,0,9.54,1,0,1680,512,45,424,0,699,South West,3898747
2018,12,G4,Allegiant Air,SAN,"San Diego, CA: San Diego International",11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,South West,1386932
2018,12,HA,Hawaiian Airlines,JFK,"New York, NY: John F. Kennedy International",31,10,10,0,0,0,0,0,1,251,251,0,0,0,0,North East,8804190
2018,12,HA,Hawaiian Airlines,LAS,"Las Vegas, NV: Harry Reid International",80,23,22.31,0,0,0,0.69,0,0,1040,1022,0,0,0,18,South West,641903
2018,12,HA,Hawaiian Airlines,LAX,"Los Angeles, CA: Los Angeles International",186,63,52.79,0,0,0,10.21,0,1,2796,2416,0,0,0,380,South West,3898747
2018,12,HA,Hawaiian Airlines,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",31,4,4,0,0,0,0,0,0,122,122,0,0,0,0,South West,1608139
2018,12,HA,Hawaiian Airlines,SAN,"San Diego, CA: San Diego International",62,30,20.84,0,0,0.42,8.75,0,0,1172,818,0,0,23,331,South West,1386932
2018,12,HA,Hawaiian Airlines,SEA,"Seattle, WA: Seattle/Tacoma International",78,26,22.34,0.45,0,0,3.22,0,0,936,815,29,0,0,92,North West,737015
2018,12,HA,Hawaiian Airlines,SFO,"San Francisco, CA: San Francisco International",75,15,13.49,0,0,0,1.51,1,1,761,686,0,0,0,75,South West,873965
2018,12,MQ,Envoy Air,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",56,12,1.29,2.51,4.61,0,3.59,0,0,649,73,201,133,0,242,South East,498715
2018,12,MQ,Envoy Air,BNA,"Nashville, TN: Nashville International",197,38,9.79,1.38,12.06,0,14.76,3,0,2202,640,44,390,0,1128,South East,689447
2018,12,MQ,Envoy Air,BOS,"Boston, MA: Logan International",148,20,0.97,0.21,4.98,0,13.85,2,0,974,36,10,185,0,743,North East,675647
2018,12,MQ,Envoy Air,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",104,18,2.85,2.01,3.68,0,9.46,1,1,1020,248,53,172,0,547,North East,585708
2018,12,MQ,Envoy Air,CLT,"Charlotte, NC: Charlotte Douglas International",320,72,15.47,2.21,20.77,0,33.55,21,2,4213,1680,142,696,0,1695,South East,874579
2018,12,MQ,Envoy Air,DCA,"Washington, DC: Ronald Reagan Washington National",111,16,3.74,1,4.61,0,6.65,0,2,538,126,19,105,0,288,North East,689545
2018,12,MQ,Envoy Air,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",4059,808,146.01,48.76,321.82,1.69,289.73,120,6,48940,14717,6702,11306,40,16175,South Cent,1304379
2018,12,MQ,Envoy Air,DTW,"Detroit, MI: Detroit Metro Wayne County",88,17,4.48,0.55,2.94,0,9.03,3,1,688,187,14,92,0,395,North Cent,639111
2018,12,MQ,Envoy Air,EWR,"Newark, NJ: Newark Liberty International",14,7,0.06,0,5.02,0,1.93,1,0,447,3,0,348,0,96,North East,311549
2018,12,MQ,Envoy Air,IAH,"Houston, TX: George Bush Intercontinental/Houston",90,23,2.36,2.99,14.91,0,2.75,0,0,1017,105,118,617,0,177,South Cent,2304580
2018,12,MQ,Envoy Air,JFK,"New York, NY: John F. Kennedy International",452,126,31.54,0.58,42.34,0.95,50.58,19,0,7570,2102,29,2407,29,3003,North East,8804190
2018,12,MQ,Envoy Air,LGA,"New York, NY: LaGuardia",1136,308,50.05,4.5,154.6,0.05,98.8,51,4,20122,3508,361,8400,9,7844,North East,8804190
2018,12,MQ,Envoy Air,MIA,"Miami, FL: Miami International",865,193,62.81,3.89,79.64,0.74,45.92,5,5,10744,3366,131,2700,14,4533,South East,442241
2018,12,MQ,Envoy Air,MSP,"Minneapolis, MN: Minneapolis-St Paul International",7,3,0.14,0.94,0.06,0,1.86,0,0,246,9,134,9,0,94,North Cent,429954
2018,12,MQ,Envoy Air,ORD,"Chicago, IL: Chicago O'Hare International",5747,1158,179.63,42.61,335.4,1.41,598.95,95,8,67109,14828,3581,14423,42,34235,North Cent,2746388
2018,12,MQ,Envoy Air,PHL,"Philadelphia, PA: Philadelphia International",33,9,0.98,0,0.6,0,7.42,3,0,442,28,0,28,0,386,North East,1603797
2018,12,NK,Spirit Air Lines,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",690,104,20.8,0.53,62.48,1.22,18.97,3,0,5367,1045,39,2698,45,1540,South East,498715
2018,12,NK,Spirit Air Lines,BOS,"Boston, MA: Logan International",379,58,19.1,0,24.75,0,14.15,2,1,4050,1356,0,1307,0,1387,North East,675647
2018,12,NK,Spirit Air Lines,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",634,73,24,1.02,30.19,0,17.78,1,1,4007,858,57,1267,0,1825,North East,585708
2018,12,NK,Spirit Air Lines,DEN,"Denver, CO: Denver International",238,26,9.33,0.79,10.07,0,5.81,2,0,1829,552,86,561,0,630,North West,715522
2018,12,NK,Spirit Air Lines,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",597,105,22.95,1.2,53.61,0.5,26.74,3,3,8589,2248,111,3762,11,2457,South Cent,1304379
2018,12,NK,Spirit Air Lines,DTW,"Detroit, MI: Detroit Metro Wayne County",888,114,29.99,1.97,58.08,1,22.96,5,0,6779,2258,187,2801,24,1509,North Cent,639111
2018,12,NK,Spirit Air Lines,EWR,"Newark, NJ: Newark Liberty International",304,79,9.01,1.93,61.42,0,6.64,0,0,5321,307,189,4265,0,560,North East,311549
2018,12,NK,Spirit Air Lines,FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",1681,295,50.11,0.65,173.69,1,69.55,5,4,20789,4946,21,9671,29,6122,South East,182760
2018,12,NK,Spirit Air Lines,IAH,"Houston, TX: George Bush Intercontinental/Houston",590,100,19.35,2.21,63.54,0.71,14.2,1,1,6444,1377,149,3352,15,1551,South Cent,2304580
2018,12,NK,Spirit Air Lines,LAS,"Las Vegas, NV: Harry Reid International",1235,135,36.35,3.47,65.13,1,29.04,3,3,7947,1930,362,3430,20,2205,South West,641903
2018,12,NK,Spirit Air Lines,LAX,"Los Angeles, CA: Los Angeles International",679,80,17.91,2.77,49.9,0,9.42,0,0,4724,1145,325,2536,0,718,South West,3898747
2018,12,NK,Spirit Air Lines,LGA,"New York, NY: LaGuardia",341,63,9.86,0.45,50.71,0,1.98,0,2,3966,444,26,3431,0,65,North East,8804190
2018,12,NK,Spirit Air Lines,MCO,"Orlando, FL: Orlando International",1351,279,58.34,4.05,172.05,1.02,43.55,9,4,16629,3960,389,8794,20,3466,South East,307573
2018,12,NK,Spirit Air Lines,MSP,"Minneapolis, MN: Minneapolis-St Paul International",352,31,7.22,0,14.43,0,9.35,1,0,2552,347,0,993,0,1212,North Cent,429954
2018,12,NK,Spirit Air Lines,ORD,"Chicago, IL: Chicago O'Hare International",704,82,21.19,2.71,37.56,0,20.54,2,0,4322,760,358,1295,0,1909,North Cent,2746388
2018,12,NK,Spirit Air Lines,PHL,"Philadelphia, PA: Philadelphia International",282,53,9.72,0,35.77,0.31,7.2,1,1,3367,532,0,2390,23,422,North East,1603797
2018,12,NK,Spirit Air Lines,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",93,7,3.24,0.07,3.44,0,0.25,0,0,967,683,13,267,0,4,South West,1608139
2018,12,NK,Spirit Air Lines,SAN,"San Diego, CA: San Diego International",149,23,7.37,0,10.21,0,5.41,0,0,1809,1113,0,301,0,395,South West,1386932
2018,12,NK,Spirit Air Lines,SEA,"Seattle, WA: Seattle/Tacoma International",87,13,1.92,0,7.79,0,3.29,0,0,727,110,0,288,0,329,North West,737015
2018,12,NK,Spirit Air Lines,TPA,"Tampa, FL: Tampa International",650,87,21.64,1.76,46.19,0,17.42,2,0,5132,1613,97,1812,0,1610,South East,384959
2018,12,OH,PSA Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",109,30,7.76,1.53,9.24,0.03,11.44,6,0,1420,262,74,307,2,775,South East,498715
2018,12,OH,PSA Airlines Inc.,BNA,"Nashville, TN: Nashville International",100,16,8.17,0,2.47,0,5.37,1,0,772,322,0,92,0,358,South East,689447
2018,12,OH,PSA Airlines Inc.,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",7,2,2,0,0,0,0,0,0,108,108,0,0,0,0,North East,585708
2018,12,OH,PSA Airlines Inc.,CLT,"Charlotte, NC: Charlotte Douglas International",7525,1150,270.3,28.53,301.36,1.88,547.93,453,16,65138,19181,2092,9626,80,34159,South East,874579
2018,12,OH,PSA Airlines Inc.,DCA,"Washington, DC: Ronald Reagan Washington National",2326,369,94.74,4.01,105.76,0.79,163.7,42,12,23444,6045,209,4305,53,12832,North East,689545
2018,12,OH,PSA Airlines Inc.,DTW,"Detroit, MI: Detroit Metro Wayne County",94,18,5.19,0.06,1.63,0.45,10.66,2,0,809,223,5,56,10,515,North Cent,639111
2018,12,OH,PSA Airlines Inc.,IAD,"Washington, DC: Washington Dulles International",172,25,5.02,2.8,7.82,0,9.36,9,0,1137,241,139,239,0,518,North East,689545
2018,12,OH,PSA Airlines Inc.,JFK,"New York, NY: John F. Kennedy International",104,17,3.06,0.55,11.2,0,2.19,2,1,1025,282,41,563,0,139,North East,8804190
2018,12,OH,PSA Airlines Inc.,LGA,"New York, NY: LaGuardia",140,30,5.16,0,18.24,0,6.6,2,2,2036,463,0,954,0,619,North East,8804190
2018,12,OH,PSA Airlines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",178,23,4.09,1,6.54,0,11.37,6,1,1378,250,22,289,0,817,North Cent,2746388
2018,12,OH,PSA Airlines Inc.,PHL,"Philadelphia, PA: Philadelphia International",1258,238,64.46,2.6,76.34,0.16,94.45,15,2,16325,4369,77,4149,12,7718,North East,1603797
2018,12,OO,SkyWest Airlines,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",2182,447,81.02,29.62,113.16,0.09,223.11,11,3,40625,10682,7745,4700,4,17494,South East,498715
2018,12,OO,SkyWest Airlines,AUS,"Austin, TX: Austin - Bergstrom International",304,53,12.86,2.75,16.41,0,20.97,0,0,3536,838,397,563,0,1738,South Cent,961855
2018,12,OO,SkyWest Airlines,BNA,"Nashville, TN: Nashville International",626,148,37.91,4.13,36,0.83,69.13,1,1,10377,3106,217,1527,25,5502,South East,689447
2018,12,OO,SkyWest Airlines,BOS,"Boston, MA: Logan International",146,36,5.2,1.68,10.88,0.69,17.55,0,0,2169,504,106,545,11,1003,North East,675647
2018,12,OO,SkyWest Airlines,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",19,4,1.88,0,1.02,0,1.1,0,0,791,464,0,26,0,301,North East,585708
2018,12,OO,SkyWest Airlines,CLT,"Charlotte, NC: Charlotte Douglas International",295,68,21.02,1.15,21.63,0.21,23.99,13,2,5878,3347,71,744,9,1707,South East,874579
2018,12,OO,SkyWest Airlines,DCA,"Washington, DC: Ronald Reagan Washington National",114,17,6.68,1,4.61,0,4.71,2,0,866,359,83,167,0,257,North East,689545
2018,12,OO,SkyWest Airlines,DEN,"Denver, CO: Denver International",3497,609,125.56,20.36,184,0.01,279.07,48,3,54821,19634,2606,7424,1,25156,North West,715522
2018,12,OO,SkyWest Airlines,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",1268,330,65.86,9,121.48,0,133.65,41,6,26220,8789,1263,5096,0,11072,South Cent,1304379
2018,12,OO,SkyWest Airlines,DTW,"Detroit, MI: Detroit Metro Wayne County",3043,412,124.18,22.66,91.05,0.46,173.66,16,0,43183,18462,6051,3257,11,15402,North Cent,639111
2018,12,OO,SkyWest Airlines,EWR,"Newark, NJ: Newark Liberty International",124,49,15.51,4.54,20.6,0,8.36,1,0,3745,1410,355,1393,0,587,North East,311549
2018,12,OO,SkyWest Airlines,IAD,"Washington, DC: Washington Dulles International",206,26,10.96,0.56,5.77,0,8.71,3,0,3135,1545,197,210,0,1183,North East,689545
2018,12,OO,SkyWest Airlines,IAH,"Houston, TX: George Bush Intercontinental/Houston",709,196,45.27,2.68,80.68,0,67.37,11,4,16705,6446,247,4073,0,5939,South Cent,2304580
2018,12,OO,SkyWest Airlines,JFK,"New York, NY: John F. Kennedy International",231,62,9.63,7.51,21.37,0.38,23.11,1,0,4651,683,972,1014,10,1972,North East,8804190
2018,12,OO,SkyWest Airlines,LAS,"Las Vegas, NV: Harry Reid International",180,27,3.29,2.07,4.66,0,16.99,0,0,1757,271,160,253,0,1073,South West,641903
2018,12,OO,SkyWest Airlines,LAX,"Los Angeles, CA: Los Angeles International",2771,571,103.66,12.87,206.98,0,247.49,32,4,43488,13155,2887,9809,0,17637,South West,3898747
2018,12,OO,SkyWest Airlines,LGA,"New York, NY: LaGuardia",1148,291,47.04,24.19,134.97,1.71,83.09,7,4,19202,4619,1903,6259,124,6297,North East,8804190
2018,12,OO,SkyWest Airlines,MCO,"Orlando, FL: Orlando International",9,1,0.06,0,0.75,0,0.2,0,0,51,3,0,38,0,10,South East,307573
2018,12,OO,SkyWest Airlines,MDW,"Chicago, IL: Chicago Midway International",233,35,11.05,1.48,8.73,1,12.74,0,0,2271,820,229,220,24,978,North Cent,2746388
2018,12,OO,SkyWest Airlines,MSP,"Minneapolis, MN: Minneapolis-St Paul International",3442,496,103.91,57.96,133.63,2.63,197.86,39,4,46605,14450,11763,5414,288,14690,North Cent,429954
2018,12,OO,SkyWest Airlines,ORD,"Chicago, IL: Chicago O'Hare International",5467,1413,220.69,24.93,523.17,1,643.21,82,12,112703,42652,3675,20036,23,46317,North Cent,2746388
2018,12,OO,SkyWest Airlines,PHL,"Philadelphia, PA: Philadelphia International",55,17,5.97,0.91,5.34,0,4.78,0,0,1400,847,47,201,0,305,North East,1603797
2018,12,OO,SkyWest Airlines,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",966,166,26.94,2.91,30.26,2,103.9,21,0,12265,4568,335,857,155,6350,South West,1608139
2018,12,OO,SkyWest Airlines,SAN,"San Diego, CA: San Diego International",937,134,33.17,2.63,43.75,0,54.45,5,0,7672,2978,179,1342,0,3173,South West,1386932
2018,12,OO,SkyWest Airlines,SEA,"Seattle, WA: Seattle/Tacoma International",710,138,31.18,5.03,67.09,0,34.7,2,6,7952,2598,527,2258,0,2569,North West,737015
2018,12,OO,SkyWest Airlines,SFO,"San Francisco, CA: San Francisco International",3429,1037,97.18,11.4,549.78,0,378.64,113,24,89506,17252,1090,41212,0,29952,South West,873965
2018,12,OO,SkyWest Airlines,SLC,"Salt Lake City, UT: Salt Lake City International",4102,709,114.01,33.23,222.53,1.07,338.17,30,3,48342,12186,6408,6985,51,22712,North West,199723
2018,12,UA,United Air Lines,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",337,58,15.37,0.01,26.02,0,16.6,0,0,2702,661,1,774,0,1266,South East,498715
2018,12,UA,United Air Lines,AUS,"Austin, TX: Austin - Bergstrom International",568,110,28.01,4.45,39.16,0,38.38,1,5,6341,1729,343,1246,0,3023,South Cent,961855
2018,12,UA,United Air Lines,BNA,"Nashville, TN: Nashville International",291,60,14.37,1.01,17.35,0,27.27,0,0,3242,715,47,566,0,1914,South East,689447
2018,12,UA,United Air Lines,BOS,"Boston, MA: Logan International",1049,199,45.54,4.61,75.01,0,73.84,0,1,11926,2981,329,3286,0,5330,North East,675647
2018,12,UA,United Air Lines,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",294,62,12.8,3.19,22.08,0,23.93,0,1,3461,890,165,675,0,1731,North East,585708
2018,12,UA,United Air Lines,CLT,"Charlotte, NC: Charlotte Douglas International",60,12,4.47,0,1.79,0,5.73,0,0,659,326,0,75,0,258,South East,874579
2018,12,UA,United Air Lines,DCA,"Washington, DC: Ronald Reagan Washington National",359,68,13.22,3.29,25.62,0,25.87,0,5,3208,846,80,708,0,1574,North East,689545
2018,12,UA,United Air Lines,DEN,"Denver, CO: Denver International",5281,620,210.46,17.13,205.72,0,186.69,8,4,39098,14013,1450,6814,0,16821,North West,715522
2018,12,UA,United Air Lines,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",339,78,16.47,1.62,32.92,0,27,1,2,4429,1074,39,1253,0,2063,South Cent,1304379
2018,12,UA,United Air Lines,DTW,"Detroit, MI: Detroit Metro Wayne County",112,28,8.91,1,9.55,0,8.54,0,0,1281,389,175,291,0,426,North Cent,639111
2018,12,UA,United Air Lines,EWR,"Newark, NJ: Newark Liberty International",4896,1339,193.81,21.86,843.95,0,279.38,8,7,93016,13516,1390,51405,0,26705,North East,311549
2018,12,UA,United Air Lines,FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",657,186,43.09,3.28,80.94,0,58.69,2,5,9763,2094,285,2817,0,4567,South East,182760
2018,12,UA,United Air Lines,IAD,"Washington, DC: Washington Dulles International",2254,369,111.25,10.41,135.21,0,112.12,5,2,23282,8257,617,3933,0,10475,North East,689545
2018,12,UA,United Air Lines,IAH,"Houston, TX: George Bush Intercontinental/Houston",5239,953,216.34,14.25,493.3,0,229.11,14,15,58380,15134,853,20401,0,21992,South Cent,2304580
2018,12,UA,United Air Lines,LAS,"Las Vegas, NV: Harry Reid International",1016,200,51.75,4.64,59.79,0,83.81,1,1,12646,3349,268,2261,0,6768,South West,641903
2018,12,UA,United Air Lines,LAX,"Los Angeles, CA: Los Angeles International",2418,431,124.04,8.73,169.86,0,128.37,0,2,28050,9908,521,6066,0,11555,South West,3898747
2018,12,UA,United Air Lines,LGA,"New York, NY: LaGuardia",793,181,29.57,6.92,95.36,0,49.15,1,3,10799,1993,479,4428,0,3899,North East,8804190
2018,12,UA,United Air Lines,MCO,"Orlando, FL: Orlando International",1126,246,72.57,6.18,98.36,0,68.89,1,4,14199,4107,442,3956,0,5694,South East,307573
2018,12,UA,United Air Lines,MIA,"Miami, FL: Miami International",480,123,31.25,2.94,63.33,0,25.48,2,2,6464,1550,266,2459,0,2189,South East,442241
2018,12,UA,United Air Lines,MSP,"Minneapolis, MN: Minneapolis-St Paul International",201,32,6.87,1.12,10.19,0,13.82,0,1,1455,236,68,410,0,741,North Cent,429954
2018,12,UA,United Air Lines,ORD,"Chicago, IL: Chicago O'Hare International",6303,1016,249.02,17.71,430.69,0,318.58,8,14,57088,18440,1233,12988,0,24427,North Cent,2746388
2018,12,UA,United Air Lines,PHL,"Philadelphia, PA: Philadelphia International",348,74,20.19,2.21,33.78,0,17.82,0,0,3880,1032,156,1628,0,1064,North East,1603797
2018,12,UA,United Air Lines,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",683,115,30.31,3.9,36.55,0,44.25,1,0,6753,2088,141,1229,0,3295,South West,1608139
2018,12,UA,United Air Lines,SAN,"San Diego, CA: San Diego International",839,144,33.81,5.94,61.23,0,43.02,0,8,6562,1564,185,2135,0,2678,South West,1386932
2018,12,UA,United Air Lines,SEA,"Seattle, WA: Seattle/Tacoma International",780,164,41.93,3.85,66.99,0,51.23,1,1,9672,1900,478,2538,0,4756,North West,737015
2018,12,UA,United Air Lines,SFO,"San Francisco, CA: San Francisco International",4698,1050,179.45,12.31,616.26,0,241.99,9,4,81465,18632,523,40701,0,21609,South West,873965
